date;radiation;production
01/01/2011;42,8;661
02/01/2011;12,3;74
03/01/2011;37,8;754
04/01/2011;27,2;159
05/01/2011;41,3;706
06/01/2011;25,7;410
07/01/2011;5,4;65
08/01/2011;7,2;88
09/01/2011;66,2;1.429
10/01/2011;21;395
11/01/2011;11,9;138
12/01/2011;24,9;498
13/01/2011;37,4;712
14/01/2011;67,7;2.034
15/01/2011;73,1;2.156
16/01/2011;57,7;1.300
17/01/2011;62,8;1.600
18/01/2011;86;2.329
19/01/2011;18,5;284
20/01/2011;33,4;760
21/01/2011;40,4;798
22/01/2011;93,7;2.942
23/01/2011;96,1;3.038
24/01/2011;54,8;1.027
25/01/2011;36,1;656
26/01/2011;38,2;805
27/01/2011;24,8;400
28/01/2011;54,4;1.268
29/01/2011;33,4;551
30/01/2011;27,2;508
31/01/2011;15;219
01/02/2011;36,8;631
02/02/2011;63,6;1.600
03/02/2011;67,1;1.686
04/02/2011;113,5;1.743
05/02/2011;95,3;2.791
06/02/2011;128,1;3.653
07/02/2011;118;3.619
08/02/2011;119,2;3.604
09/02/2011;115,1;3.461
10/02/2011;115,4;3.353
11/02/2011;119;3.132
12/02/2011;50,1;1.086
13/02/2011;16,8;296
14/02/2011;18,5;358
15/02/2011;10,7;224
16/02/2011;10,3;229
17/02/2011;32;463
18/02/2011;65,3;561
19/02/2011;44,5;1.510
20/02/2011;44,5;
21/02/2011;40,9;
22/02/2011;44,9;1.170
23/02/2011;168,3;3.328
24/02/2011;148,1;4.082
25/02/2011;157,7;
26/02/2011;92,4;
27/02/2011;77,7;
28/02/2011;19,7;402
01/03/2011;29,7;595
02/03/2011;61;1.189
03/03/2011;48,8;710
04/03/2011;93,8;2.355
05/03/2011;100;2.746
06/03/2011;49,4;894
07/03/2011;185,7;5.201
08/03/2011;183,4;4.907
09/03/2011;166,8;4.502
10/03/2011;160,7;3.576
11/03/2011;173,3;4.212
12/03/2011;175,7;4.207
13/03/2011;35,6;646
14/03/2011;83,6;1.829
15/03/2011;63,8;1.288
16/03/2011;18,6;285
17/03/2011;114,8;2.107
18/03/2011;105,1;1.521
19/03/2011;101,7;2.119
20/03/2011;223,6;5.401
21/03/2011;175,6;3.950
22/03/2011;209,6;4.838
23/03/2011;219;4.978
24/03/2011;219,4;4.865
25/03/2011;217,8;4.879
26/03/2011;210,9;4.730
27/03/2011;49,5;849
28/03/2011;74,3;1.468
29/03/2011;178,2;3.910
30/03/2011;218,7;5.127
31/03/2011;231;4.865
01/04/2011;131,6;2.539
02/04/2011;235,7;4.926
03/04/2011;242,8;5.005
04/04/2011;182,6;3.698
05/04/2011;190,6;3.921
06/04/2011;243,9;4.811
07/04/2011;241,4;4.750
08/04/2011;158,5;2.975
09/04/2011;257;5.065
10/04/2011;266,6;5.397
11/04/2011;228,6;4.434
12/04/2011;201,1;3.975
13/04/2011;252,8;4.765
14/04/2011;178,9;3.497
15/04/2011;174,7;3.729
16/04/2011;160,8;3.339
17/04/2011;195,9;3.755
18/04/2011;268,4;4.742
19/04/2011;274,4;5.374
20/04/2011;282,5;5.395
21/04/2011;287,6;5.499
22/04/2011;286;5.365
23/04/2011;242;4.702
24/04/2011;257,5;5.027
25/04/2011;185,5;3.304
26/04/2011;232,2;4.335
27/04/2011;124,2;2.275
28/04/2011;74,2;1.439
29/04/2011;58;1.044
30/04/2011;181,2;3.043
01/05/2011;257,4;4.667
02/05/2011;198,6;3.375
03/05/2011;276,7;5.177
04/05/2011;262,2;4.949
05/05/2011;311,9;5.794
06/05/2011;317,2;5.775
07/05/2011;308,1;5.515
08/05/2011;219,3;3.867
09/05/2011;325,5;5.612
10/05/2011;322;5.732
11/05/2011;290,5;5.036
12/05/2011;273,1;4.588
13/05/2011;259,6;4.776
14/05/2011;260,2;4.563
15/05/2011;20,4;331
16/05/2011;253,3;4.289
17/05/2011;253,4;4.543
18/05/2011;310;5.412
19/05/2011;325,3;5.403
20/05/2011;245,6;4.136
21/05/2011;282,9;4.824
22/05/2011;322,9;5.324
23/05/2011;211,5;3.692
24/05/2011;303,5;5.083
25/05/2011;296,8;5.102
26/05/2011;336,2;5.535
27/05/2011;293;5.205
28/05/2011;112,1;2.098
29/05/2011;314,2;5.636
30/05/2011;347,8;5.825
31/05/2011;309,8;5.192
01/06/2011;205,8;3.179
02/06/2011;253,2;4.483
03/06/2011;195,2;3.569
04/06/2011;213,8;3.780
05/06/2011;191,2;3.125
06/06/2011;186,9;3.457
07/06/2011;143,2;2.686
08/06/2011;221,5;4.071
09/06/2011;160,8;2.867
10/06/2011;242,6;4.353
11/06/2011;290,5;5.263
12/06/2011;209,7;3.902
13/06/2011;231,5;4.005
14/06/2011;193,8;2.964
15/06/2011;302,7;5.222
16/06/2011;325;5.257
17/06/2011;199,4;3.281
18/06/2011;259,2;4.322
19/06/2011;91,5;1.482
20/06/2011;318,5;5.351
21/06/2011;349,5;5.638
22/06/2011;326,5;5.403
23/06/2011;292,3;4.802
24/06/2011;50,4;907
25/06/2011;307,5;5.170
26/06/2011;264,1;4.058
27/06/2011;317,1;5.295
28/06/2011;303,2;5.221
29/06/2011;348,7;5.431
30/06/2011;168,7;2.813
01/07/2011;224,4;3.940
02/07/2011;261,5;4.705
03/07/2011;305,7;5.152
04/07/2011;330,2;5.607
05/07/2011;237,3;3.871
06/07/2011;302;5.051
07/07/2011;302,9;5.118
08/07/2011;321,6;5.404
09/07/2011;334,2;5.134
10/07/2011;332,7;5.165
11/07/2011;298,9;4.875
12/07/2011;309;5.069
13/07/2011;287,3;4.553
14/07/2011;274,1;4.332
15/07/2011;105,1;1.807
16/07/2011;259,3;4.495
17/07/2011;241,4;4.122
18/07/2011;190,5;3.540
19/07/2011;235;4.140
20/07/2011;216,5;3.841
21/07/2011;331,3;5.685
22/07/2011;267,5;4.386
23/07/2011;131,9;2.578
24/07/2011;58,6;1.032
25/07/2011;116,7;2.118
26/07/2011;250,2;4.447
27/07/2011;275,5;4.967
28/07/2011;142,4;2.298
29/07/2011;237,2;4.021
30/07/2011;173,2;3.073
31/07/2011;249,1;4.670
01/08/2011;187,5;3.537
02/08/2011;305,7;5.169
03/08/2011;282,7;4.940
04/08/2011;235,2;4.598
05/08/2011;235,1;4.463
06/08/2011;201,3;3.509
07/08/2011;258,9;4.736
08/08/2011;152,2;3.034
09/08/2011;182,5;3.366
10/08/2011;272,2;4.728
11/08/2011;302;5.444
12/08/2011;287;5.072
13/08/2011;248,6;4.491
14/08/2011;287,8;5.021
15/08/2011;249,9;4.493
16/08/2011;269,3;4.894
17/08/2011;288,3;5.116
18/08/2011;283,3;4.955
19/08/2011;270,3;4.468
20/08/2011;272,1;
21/08/2011;270,2;
22/08/2011;259,4;4.729
23/08/2011;261,6;4.615
24/08/2011;266,2;4.791
25/08/2011;261,4;4.706
26/08/2011;260,8;4.699
27/08/2011;204,2;3.981
28/08/2011;184,8;3.344
29/08/2011;260,2;5.036
30/08/2011;219,7;4.404
31/08/2011;237,8;4.633
01/09/2011;186,4;3.596
02/09/2011;229,9;4.414
03/09/2011;248;4.707
04/09/2011;215,1;4.086
05/09/2011;138,4;3.034
06/09/2011;236,5;4.796
07/09/2011;209,3;4.217
08/09/2011;110,8;2.113
09/09/2011;228;4.540
10/09/2011;232,9;4.711
11/09/2011;229,3;4.749
12/09/2011;194,7;3.788
13/09/2011;216,8;4.273
14/09/2011;212,3;4.351
15/09/2011;208,7;3.275
16/09/2011;206,1;
17/09/2011;204,3;
18/09/2011;158;
19/09/2011;26;
20/09/2011;146,4;
21/09/2011;188,5;
22/09/2011;92,6;
23/09/2011;186,2;
24/09/2011;167,3;
25/09/2011;187,2;
26/09/2011;187,9;
27/09/2011;180;2.894
28/09/2011;181,4;3.432
29/09/2011;187,2;4.332
30/09/2011;188;4.397
01/10/2011;186,6;4.300
02/10/2011;180;3.973
03/10/2011;183;4.196
04/10/2011;157,4;4.127
05/10/2011;162,3;3.790
06/10/2011;166,8;3.746
07/10/2011;6,6;60
08/10/2011;106,7;2.224
09/10/2011;163,9;3.977
10/10/2011;97,8;2.079
11/10/2011;139,2;3.255
12/10/2011;94;1.853
13/10/2011;21,2;392
14/10/2011;163,5;4.465
15/10/2011;162,4;4.475
16/10/2011;141;3.529
17/10/2011;150,3;4.208
18/10/2011;146,8;4.052
19/10/2011;31,2;590
20/10/2011;5,1;65
21/10/2011;84,1;1.815
22/10/2011;42,7;740
23/10/2011;32,7;561
24/10/2011;48,2;869
25/10/2011;35,8;770
26/10/2011;16,8;257
27/10/2011;28,8;494
28/10/2011;47;1.004
29/10/2011;25,1;391
30/10/2011;40,2;671
31/10/2011;75,5;1.554
01/11/2011;21,7;354
02/11/2011;18,7;298
03/11/2011;28,1;477
04/11/2011;46,7;1.024
05/11/2011;69,9;1.516
06/11/2011;33,3;523
07/11/2011;33,2;717
08/11/2011;22,9;383
09/11/2011;52,1;1.154
10/11/2011;14,3;223
11/11/2011;44,3;1.026
12/11/2011;82,9;1.466
13/11/2011;78,5;2.102
14/11/2011;58,2;753
15/11/2011;40,9;498
16/11/2011;49,2;673
17/11/2011;36,8;22
18/11/2011;31,6;160
19/11/2011;28,5;340
20/11/2011;15,6;210
21/11/2011;14;213
22/11/2011;23,3;347
23/11/2011;12,8;203
24/11/2011;18,4;296
25/11/2011;22,9;414
26/11/2011;15,2;220
27/11/2011;51,4;1.197
28/11/2011;85,4;1.677
29/11/2011;41,3;
30/11/2011;42,7;484
01/12/2011;49;442
02/12/2011;15,2;181
03/12/2011;23,9;460
04/12/2011;57,5;1.325
05/12/2011;14,5;185
06/12/2011;57,5;1.415
07/12/2011;24,6;488
08/12/2011;76;2.281
09/12/2011;26;494
10/12/2011;34;594
11/12/2011;15;231
12/12/2011;9,6;114
13/12/2011;38,9;918
14/12/2011;9,4;166
15/12/2011;15,3;203
16/12/2011;15,6;230
17/12/2011;28,3;529
18/12/2011;22,8;437
19/12/2011;20,4;74
20/12/2011;35,9;403
21/12/2011;40,3;649
22/12/2011;34,3;502
23/12/2011;51,7;1.068
24/12/2011;13,4;119
25/12/2011;62,9;1.292
26/12/2011;29,6;525
27/12/2011;22,9;379
28/12/2011;8,4;126
29/12/2011;22;295
30/12/2011;17,8;263
31/12/2011;43;765
01/01/2012;55,1;1.353
02/01/2012;14,8;263
03/01/2012;16,1;268
04/01/2012;20,2;338
05/01/2012;26,5;448
06/01/2012;76,2;2.141
07/01/2012;59,4;1.494
08/01/2012;74,9;2.300
09/01/2012;78,3;2.451
10/01/2012;76,8;2.331
11/01/2012;76,7;2.317
12/01/2012;79,6;2.400
13/01/2012;57,9;1.482
14/01/2012;68,8;2.753
15/01/2012;89,8;2.829
16/01/2012;79,2;2.709
17/01/2012;72,1;2.115
18/01/2012;81,8;2.544
19/01/2012;31,8;590
20/01/2012;6,2;65
21/01/2012;69,5;1.739
22/01/2012;71;2.179
23/01/2012;66,2;1.932
24/01/2012;42,7;975
25/01/2012;96,2;2.914
26/01/2012;95,7;3.037
27/01/2012;84;3.047
28/01/2012;76,1;2.149
29/01/2012;69,9;1.337
30/01/2012;80,9;2.187
31/01/2012;69,8;1.698
01/02/2012;42,4;827
02/02/2012;61,7;1.315
03/02/2012;47,8;909
04/02/2012;27,3;547
05/02/2012;97,8;2.855
06/02/2012;70,8;1.516
07/02/2012;52,4;760
08/02/2012;113,4;3.305
09/02/2012;108,7;3.283
10/02/2012;69,3;1.287
11/02/2012;61,4;1.193
12/02/2012;41,3;253
13/02/2012;126,4;1.023
14/02/2012;116,5;3.014
15/02/2012;103,9;2.330
16/02/2012;146,6;4.426
17/02/2012;125,4;3.656
18/02/2012;126,1;3.370
19/02/2012;53,8;1.238
20/02/2012;39,5;724
21/02/2012;135,1;3.782
22/02/2012;134,2;3.486
23/02/2012;135,5;3.362
24/02/2012;153,5;3.986
25/02/2012;142,3;3.536
26/02/2012;115,2;2.911
27/02/2012;163,9;4.524
28/02/2012;101,2;2.522
29/02/2012;175,4;4.311
01/03/2012;160,7;4.226
02/03/2012;150,9;3.389
03/03/2012;104,3;2.362
04/03/2012;132,9;3.111
05/03/2012;125,1;2.856
06/03/2012;176,4;4.512
07/03/2012;175,1;4.419
08/03/2012;174,5;4.316
09/03/2012;180,6;4.607
10/03/2012;192,9;4.859
11/03/2012;177,2;3.775
12/03/2012;186,4;4.327
13/03/2012;177,1;4.285
14/03/2012;195,1;4.607
15/03/2012;141,1;3.147
16/03/2012;203,6;4.708
17/03/2012;206,2;4.807
18/03/2012;49,6;1.337
19/03/2012;75,2;1.533
20/03/2012;173,5;4.331
21/03/2012;182,1;4.044
22/03/2012;205,5;4.596
23/03/2012;200,3;4.177
24/03/2012;193,9;3.996
25/03/2012;204,8;3.679
26/03/2012;226,4;4972.8
27/03/2012;229,7;4.986
28/03/2012;229,3;4.929
29/03/2012;164;3.183
30/03/2012;192,7;3.636
31/03/2012;187,4;4.015
01/04/2012;231,7;4.764
02/04/2012;329,7;4.016
03/04/2012;130,2;4.764
04/04/2012;108;2.667
05/04/2012;126,6;2.357
06/04/2012;115,9;2.401
07/04/2012;100,5;1.988
08/04/2012;61,6;1.069
09/04/2012;264;5.715
10/04/2012;245,8;5.023
11/04/2012;70,2;1.290
12/04/2012;230;4.605
13/04/2012;129,6;2.166
14/04/2012;50,1;772
15/04/2012;96,6;1.736
16/04/2012;76,3;1.174
17/04/2012;237,8;4.897
18/04/2012;143,7;3.234
19/04/2012;184,6;3.234
20/04/2012;145,3;2.633
21/04/2012;175,9;3.527
22/04/2012;93,8;1.393
23/04/2012;110,3;2.119
24/04/2012;86,8;1.423
25/04/2012;280,5;5.322
26/04/2012;307,4;5.815
27/04/2012;310,6;5.603
28/04/2012;306,6;5.276
29/04/2012;277,4;5.146
30/04/2012;253,7;4.394
01/05/2012;259,4;4.693
02/05/2012;228;4.069
03/05/2012;307,2;5.482
04/05/2012;287,9;5.164
05/05/2012;310,2;5.601
06/05/2012;104,2;2.167
07/05/2012;144,8;2.749
08/05/2012;302,5;5.401
09/05/2012;312,2;5.513
10/05/2012;332,4;5.288
11/05/2012;435,8;5.034
12/05/2012;237,3;4.124
13/05/2012;107,4;1.998
14/05/2012;233,8;4.040
15/05/2012;313,1;5.657
16/05/2012;41,5;767
17/05/2012;312,7;5.340
18/05/2012;327,9;5.802
19/05/2012;332,2;5.730
20/05/2012;260,8;5.103
21/05/2012;46;921
22/05/2012;65,2;1.168
23/05/2012;222,6;3.829
24/05/2012;223;4.037
25/05/2012;305,9;4.890
26/05/2012;286,4;5.262
27/05/2012;294,9;4.873
28/05/2012;263;4.450
29/05/2012;244,1;3.874
30/05/2012;289,7;5.041
31/05/2012;220,6;3.816
01/06/2012;205,1;3.528
02/06/2012;59;1.127
03/06/2012;219;4.045
04/06/2012;136,7;2.314
05/06/2012;242;4.696
06/06/2012;263,8;4.775
07/06/2012;233,7;3.464
08/06/2012;316,1;5.139
09/06/2012;51,8;922
10/06/2012;216,5;3.564
11/06/2012;102,1;1.813
12/06/2012;91,4;1.549
13/06/2012;146,9;2.573
14/06/2012;321,5;5.371
15/06/2012;341;5.584
16/06/2012;354,4;5.458
17/06/2012;334,5;5.445
18/06/2012;344,2;5.277
19/06/2012;333,7;5.188
20/06/2012;315,6;5.019
21/06/2012;323,4;4.636
22/06/2012;226,8;3.512
23/06/2012;182,2;3.334
24/06/2012;333,2;5.272
25/06/2012;201,9;3.439
26/06/2012;332,4;5.539
27/06/2012;332,3;2.066
28/06/2012;332,7;5.304
29/06/2012;333,3;5.298
30/06/2012;328,4;5.235
01/07/2012;324,9;5.031
02/07/2012;304,8;4.869
03/07/2012;251;4.293
04/07/2012;318,3;5.016
05/07/2012;169,7;2.637
06/07/2012;139,7;2.085
07/07/2012;313,4;4.810
08/07/2012;341,6;5.465
09/07/2012;288,7;4.348
10/07/2012;282,8;4.593
11/07/2012;320,8;5.283
12/07/2012;147,4;2.507
13/07/2012;194;3.278
14/07/2012;239;3.798
15/07/2012;107,5;1.858
16/07/2012;107,5;4.563
17/07/2012;279,6;5.583
18/07/2012;334,4;5.420
19/07/2012;332,8;5.379
20/07/2012;315,1;5.208
21/07/2012;60,5;1.091
22/07/2012;121,9;2.099
23/07/2012;227,4;4.715
24/07/2012;229,7;4.098
25/07/2012;144,5;2.547
26/07/2012;228,6;3.903
27/07/2012;310,2;5.054
28/07/2012;293,2;4.847
29/07/2012;296,1;4.813
30/07/2012;274,1;4.751
31/07/2012;302,2;5.235
01/08/2012;313,9;5.223
02/08/2012;301,9;5.020
03/08/2012;296;4.890
04/08/2012;296,1;4.979
05/08/2012;285,4;4.940
06/08/2012;254,5;4.859
07/08/2012;210,8;3.537
08/08/2012;292,1;5.248
09/08/2012;242,3;4.357
10/08/2012;288,4;4.754
11/08/2012;239,9;4.091
12/08/2012;256,2;4.796
13/08/2012;273,5;5.017
14/08/2012;275,3;4.945
15/08/2012;281,1;5.002
16/08/2012;176,5;3.023
17/08/2012;282,3;5.022
18/08/2012;278,8;4.981
19/08/2012;278,2;4.954
20/08/2012;283,3;5.004
21/08/2012;260,2;4.677
22/08/2012;255,5;4.052
23/08/2012;164,5;3.055
24/08/2012;260,2;4.735
25/08/2012;260,9;4.783
26/08/2012;22,9;378
27/08/2012;257,5;4.704
28/08/2012;262,7;5.086
29/08/2012;244,4;4.607
30/08/2012;237;4.564
31/08/2012;29,5;461
01/09/2012;30,1;535
02/09/2012;134,4;2.493
03/09/2012;154,8;2.947
04/09/2012;163,1;2.851
05/09/2012;147,2;2.763
06/09/2012;178,1;3.352
07/09/2012;242,9;5.029
08/09/2012;241,2;4.821
09/09/2012;240,6;4.860
10/09/2012;208,1;4.152
11/09/2012;213,5;4.371
12/09/2012;69,3;1.313
13/09/2012;32,4;541
14/09/2012;75,7;1.276
15/09/2012;208,1;4.009
16/09/2012;145,9;2.699
17/09/2012;218,8;4.508
18/09/2012;187,4;3.894
19/09/2012;78,7;1.307
20/09/2012;196,8;4.935
21/09/2012;209,8;4.622
22/09/2012;176,2;4.270
23/09/2012;80;1.527
24/09/2012;76,1;1.597
25/09/2012;177,5;3.767
26/09/2012;87,5;1.661
27/09/2012;103,4;2.098
28/09/2012;66,2;1.041
29/09/2012;109,4;2.253
30/09/2012;56,2;1.089
01/10/2012;152,5;3.672
02/10/2012;52,4;1.039
03/10/2012;145,1;3.288
04/10/2012;101,7;2.004
05/10/2012;121,6;2.711
06/10/2012;143,5;3.090
07/10/2012;71,1;1.462
08/10/2012;168,3;4.147
09/10/2012;110,9;2.666
10/10/2012;20,9;401
11/10/2012;42,1;740
12/10/2012;38,7;677
13/10/2012;14,5;261
14/10/2012;106,1;2.288
15/10/2012;86,2;1.919
16/10/2012;96,4;1.879
17/10/2012;109,1;2.914
18/10/2012;128,1;3.296
19/10/2012;145,3;3.867
20/10/2012;135,7;3.479
21/10/2012;123,5;2.945
22/10/2012;86;1.765
23/10/2012;104,4;2.397
24/10/2012;33,1;539
25/10/2012;86,5;1.955
26/10/2012;38,3;647
27/10/2012;27,4;499
28/10/2012;22,1;158
29/10/2012;68,8;1.220
30/10/2012;82,2;2.126
31/10/2012;29,6;570
01/11/2012;15,3;265
02/11/2012;75,9;1.681
03/11/2012;62,1;1.209
04/11/2012;31;739
05/11/2012;50,2;1.043
06/11/2012;36,9;634
07/11/2012;86,34;2.233
08/11/2012;66,8;1.802
09/11/2012;101,8;3.175
10/11/2012;25,4;485
11/11/2012;47,8;931
12/11/2012;19,5;322
13/11/2012;37,9;725
14/11/2012;50,4;1.009
15/11/2012;29,9;510
16/11/2012;11,5;183
17/11/2012;79,2;2.415
18/11/2012;38,9;782
19/11/2012;16,6;273
20/11/2012;16,5;298
21/11/2012;20,7;358
22/11/2012;31,2;575
23/11/2012;15,2;287
24/11/2012;41,6;986
25/11/2012;66,5;1.556
26/11/2012;15,9;258
27/11/2012;37;910
28/11/2012;22,5;490
29/11/2012;36,4;880
30/11/2012;18,2;315
01/12/2012;19,5;342
02/12/2012;10,2;165
03/12/2012;66;1.353
04/12/2012;10,7;374
05/12/2012;5,3;30
06/12/2012;29,8;141
07/12/2012;41,6;421
08/12/2012;23,1;0
09/12/2012;92,8;32
10/12/2012;45,4;8
11/12/2012;76,7;23
12/12/2012;27,2;0
13/12/2012;58;33
14/12/2012;8,4;0
15/12/2012;10,2;3
16/12/2012;22;238
17/12/2012;14,4;189
18/12/2012;29;538
19/12/2012;63,1;1.972
20/12/2012;32,3;368
21/12/2012;20,9;302
22/12/2012;10,5;158
23/12/2012;44,9;1.121
24/12/2012;22,5;367
25/12/2012;7,3;133
26/12/2012;4;41
27/12/2012;32,7;570
28/12/2012;47,2;1.195
29/12/2012;50,8;1.225
30/12/2012;14;163
31/12/2012;40,2;339
01/01/2013;54,4;958
02/01/2013;14;231
03/01/2013;52,5;1.128
04/01/2013;21,7;456
05/01/2013;52,4;1.408
06/01/2013;59,4;1.694
07/01/2013;11,4;201
08/01/2013;36,4;687
09/01/2013;45,3;1.024
10/01/2013;43,9;931
11/01/2013;63,9;1.880
12/01/2013;68,5;1.997
13/01/2013;13,9;9
14/01/2013;2,7;0
15/01/2013;22,6;0
16/01/2013;3,6;0
17/01/2013;20,5;0
18/01/2013;33,3;0
19/01/2013;37,1;0
20/01/2013;20,6;0
21/01/2013;27;23
22/01/2013;30,3;226
23/01/2013;45,7;403
24/01/2013;21,5;210
25/01/2013;48,5;588
26/01/2013;71,1;1.416
27/01/2013;80;1.578
28/01/2013;35,4;595
29/01/2013;82,3;2.165
30/01/2013;73,9;1.821
31/01/2013;109,7;3.462
01/02/2013;50,2;1.078
02/02/2013;5,6;66
03/02/2013;69,8;1.443
04/02/2013;110,5;3.322
05/02/2013;16,9;343
06/02/2013;7,9;8
07/02/2013;59,7;609
08/02/2013;70,1;765
09/02/2013;34,7;404
10/02/2013;89,7;566
11/02/2013;28,1;202
12/02/2013;7,3;0
13/02/2013;26,4;0
14/02/2013;48,2;14
15/02/2013;41,8;182
16/02/2013;64,4;486
17/02/2013;61,2;511
18/02/2013;54;668
19/02/2013;132,3;2.648
20/02/2013;69;1.597
21/02/2013;54,3;844
22/02/2013;25,4;1
23/02/2013;77;0
24/02/2013;30,3;0
25/02/2013;67,8;0
26/02/2013;61,6;0
27/02/2013;32,3;11
28/02/2013;61,2;112
01/03/2013;130,2;1.134
02/03/2013;140,9;1.894
03/03/2013;182,8;3.754
04/03/2013;178,9;4.508
05/03/2013;152,1;3.556
06/03/2013;21,8;423
07/03/2013;46,4;829
08/03/2013;88,2;1.846
09/03/2013;46,4;881
10/03/2013;29,5;500
11/03/2013;116,7;2.328
12/03/2013;31,5;687
13/03/2013;37,9;687
14/03/2013;22,3;403
15/03/2013;152,7;2.851
16/03/2013;210,3;5.137
17/03/2013;27,1;541
18/03/2013;15,9;220
19/03/2013;211,6;5.173
20/03/2013;147,5;3.101
21/03/2013;179,1;3.941
22/03/2013;228,9;5.317
23/03/2013;106,8;2.252
24/03/2013;45,1;97
25/03/2013;28,6;78
26/03/2013;82,7;166
27/03/2013;89,1;616
28/03/2013;208,5;3.734
29/03/2013;31,2;544
30/03/2013;26,9;575
31/03/2013;37,6;659
01/04/2013;36,2;623
02/04/2013;61;1.168
03/04/2013;67,5;1.322
04/04/2013;118,4;2.367
05/04/2013;47,3;901
06/04/2013;76,2;1.354
07/04/2013;93,1;1.694
08/04/2013;181,2;3.685
09/04/2013;150,2;3.219
10/04/2013;268,9;5.731
11/04/2013;168;3.338
12/04/2013;23,9;355
13/04/2013;207,8;4.113
14/04/2013;272,2;5.394
15/04/2013;266,9;5.319
16/04/2013;202,3;4.057
17/04/2013;232,6;4.388
18/04/2013;268,1;5.104
19/04/2013;124,1;2.587
20/04/2013;168,1;2.948
21/04/2013;197,9;3.843
22/04/2013;63,2;1.165
23/04/2013;228,6;4.098
24/04/2013;303,5;5.722
25/04/2013;296,8;5.440
26/04/2013;249,1;4.797
27/04/2013;128,4;2.366
28/04/2013;192,8;3.164
29/04/2013;208,8;3.874
30/04/2013;219,2;3.907
01/05/2013;264,3;4.766
02/05/2013;65;1.181
03/05/2013;285,1;5.200
04/05/2013;232,1;3.964
05/05/2013;76,9;1.322
06/05/2013;51;1.037
07/05/2013;138,1;2.735
08/05/2013;246,1;4.484
09/05/2013;243,5;4.367
10/05/2013;170,7;3.089
11/05/2013;78,6;1.465
12/05/2013;153,5;2.775
13/05/2013;313,7;5.684
14/05/2013;321,9;5.668
15/05/2013;283,1;5.126
16/05/2013;59;1.055
17/05/2013;57,3;1.000
18/05/2013;327,4;5.915
19/05/2013;188,4;3.355
20/05/2013;278;4.511
21/05/2013;299,6;5.415
22/05/2013;330,1;5.674
23/05/2013;106,7;2.116
24/05/2013;54,2;1.074
25/05/2013;103,1;1.865
26/05/2013;228,7;4.341
27/05/2013;310,1;5.407
28/05/2013;274,2;4.596
29/05/2013;200,9;3.416
30/05/2013;69,3;1.351
31/05/2013;96,4;1.909
01/06/2013;224,2;3.519
02/06/2013;180,3;2.961
03/06/2013;316,6;5.244
04/06/2013;188,2;3.450
05/06/2013;235,5;4.025
06/06/2013;240,1;4.259
07/06/2013;257,6;4.325
08/06/2013;237,2;4.663
09/06/2013;238,9;4.028
10/06/2013;263,8;4.791
11/06/2013;217,4;3.492
12/06/2013;312,1;4.824
13/06/2013;356,3;5.761
14/06/2013;324,1;5.362
15/06/2013;326,9;5.171
16/06/2013;336,6;5.244
17/06/2013;333,5;5.196
18/06/2013;340,5;5.176
19/06/2013;346,3;5.176
20/06/2013;350,2;5.408
21/06/2013;342,4;5.505
22/06/2013;304,5;4.703
23/06/2013;285,1;4.482
24/06/2013;64;956
25/06/2013;155,6;2.787
26/06/2013;220,8;3.960
27/06/2013;222,8;4.131
28/06/2013;193;3.699
29/06/2013;296,1;5.527
30/06/2013;306,8;5.149
01/07/2013;319;5.278
02/07/2013;340,5;5.532
03/07/2013;310,4;5.179
04/07/2013;271,2;4.760
05/07/2013;271,3;4.382
06/07/2013;227,6;4.210
07/07/2013;188,9;3.975
08/07/2013;431,6;5.378
09/07/2013;323,9;5.408
10/07/2013;360,6;4.384
11/07/2013;193,3;3.199
12/07/2013;304,5;4.771
13/07/2013;258;4.538
14/07/2013;316,2;4.660
15/07/2013;291,9;4.659
16/07/2013;323,4;5.494
17/07/2013;333,1;5.514
18/07/2013;315,2;5.492
19/07/2013;300,2;5.075
20/07/2013;306,7;5.783
21/07/2013;351,9;5.336
22/07/2013;499,1;5.511
23/07/2013;259,3;4.421
24/07/2013;152,8;2.626
25/07/2013;298,2;4.967
26/07/2013;312,9;5.042
27/07/2013;274,1;4.322
28/07/2013;303,5;5.101
29/07/2013;265,1;4.473
30/07/2013;304,6;5.146
31/07/2013;315,5;5.240
01/08/2013;318;5.281
02/08/2013;315,3;5.071
03/08/2013;314;5.154
04/08/2013;295,5;4.810
05/08/2013;283;4.700
06/08/2013;295,3;4.716
07/08/2013;292,4;4.798
08/08/2013;282,5;4.113
09/08/2013;209,6;3.033
10/08/2013;200;3.219
11/08/2013;390;5.273
12/08/2013;419,3;5.219
13/08/2013;276,9;4.886
14/08/2013;64,2;1.062
15/08/2013;263,5;4.919
16/08/2013;295,8;5.389
17/08/2013;289,1;5.137
18/08/2013;282,4;4.960
19/08/2013;281,6;5.056
20/08/2013;76,8;1.182
21/08/2013;220,2;4.046
22/08/2013;251,4;4.701
23/08/2013;228,9;4.233
24/08/2013;293;4.848
25/08/2013;72;1.355
26/08/2013;110;1.101
27/08/2013;248,8;3.368
28/08/2013;94,1;1.611
29/08/2013;212,6;4.227
30/08/2013;246,4;4.831
31/08/2013;245,5;4.669
01/09/2013;158,9;3.073
02/09/2013;185,5;3.643
03/09/2013;211,7;4.116
04/09/2013;228,1;4.742
05/09/2013;232,2;4.756
06/09/2013;186,8;3.561
