date;radiation;production
2013-06-23;285,1;4482.0
2013-06-24;64;956.0
2013-06-25;155,6;2787.0
2013-06-26;220,8;3960.0
2013-06-27;222,8;4131.0
2013-06-28;193;3699.0
2013-06-29;296,1;5527.0
2013-06-30;306,8;5149.0
2013-07-01;319;5278.0
2013-07-02;340,5;5532.0
2013-07-03;310,4;5179.0
2013-07-04;271,2;4760.0
2013-07-05;271,3;4382.0
2013-07-06;227,6;4210.0
2013-07-07;188,9;3975.0
2013-07-08;431,6;5378.0
2013-07-09;323,9;5408.0
2013-07-10;360,6;4384.0
2013-07-11;193,3;3199.0
2013-07-12;304,5;4771.0
2013-07-13;258;4538.0
2013-07-14;316,2;4660.0
2013-07-15;291,9;4659.0
2013-07-16;323,4;5494.0
2013-07-17;333,1;5514.0
2013-07-18;315,2;5492.0
2013-07-19;300,2;5075.0
2013-07-20;306,7;5783.0
2013-07-21;351,9;5336.0
2013-07-22;499,1;5511.0
2013-07-23;259,3;4421.0
2013-07-24;152,8;2626.0
2013-07-25;298,2;4967.0
2013-07-26;312,9;5042.0
2013-07-27;274,1;4322.0
2013-07-28;303,5;5101.0
2013-07-29;265,1;4473.0
2013-07-30;304,6;5146.0
2013-07-31;315,5;5240.0
2013-08-01;318;5281.0
2013-08-02;315,3;5071.0
2013-08-03;314;5154.0
2013-08-04;295,5;4810.0
2013-08-05;283;4700.0
2013-08-06;295,3;4716.0
2013-08-07;292,4;4798.0
2013-08-08;282,5;4113.0
2013-08-09;209,6;3033.0
2013-08-10;200;3219.0
2013-08-11;390;5273.0
2013-08-12;419,3;5219.0
2013-08-13;276,9;4886.0
2013-08-14;64,2;1062.0
2013-08-15;263,5;4919.0
2013-08-16;295,8;5389.0
2013-08-17;289,1;5137.0
2013-08-18;282,4;4960.0
2013-08-19;281,6;5056.0
2013-08-20;76,8;1182.0
2013-08-21;220,2;4046.0
2013-08-22;251,4;4701.0
2013-08-23;228,9;4233.0
2013-08-24;293;4848.0
2013-08-25;72;1355.0
2013-08-26;110;1101.0
2013-08-27;248,8;3368.0
2013-08-28;94,1;1611.0
2013-08-29;212,6;4227.0
2013-08-30;246,4;4831.0
2013-08-31;245,5;4669.0
2013-09-01;158,9;3073.0
2013-09-02;185,5;3643.0
2013-09-03;211,7;4116.0
2013-09-04;228,1;4742.0
2013-09-05;232,2;4756.0
2013-09-06;186,8;3561.0
2013-09-07;228,6;4572.0
2013-09-08;167,5;3307.0
2013-09-09;86,1;1343.0
2013-09-10;52,4;940.0
2013-09-11;38,6;657.0
2013-09-12;132,6;2633.0
2013-09-13;143,7;2821.0
2013-09-14;214,7;4398.0
2013-09-15;84;1599.0
2013-09-16;165,1;3300.0
2013-09-17;112,8;2307.0
2013-09-18;113;2177.0
2013-09-19;190,9;4551.0
2013-09-20;194,2;4256.0
2013-09-21;183;3897.0
2013-09-22;202,8;4398.0
2013-09-23;182,1;3950.0
2013-09-24;156,8;3437.0
2013-09-25;108,9;2228.0
2013-09-26;158;3322.0
2013-09-27;22;396.0
2013-09-28;25,2;542.0
2013-09-29;16,5;249.0
2013-09-30;26,6;462.0
2013-10-01;114,3;2520.0
2013-10-02;123,4;2872.0
2013-10-03;86,7;1463.0
2013-10-04;164,6;4048.0
2013-10-05;33,2;550.0
2013-10-06;78,4;1421.0
2013-10-07;56,8;1094.0
2013-10-08;76,4;1527.0
2013-10-09;53,5;865.0
2013-10-10;51,9;1180.0
2013-10-11;83,4;1810.0
2013-10-12;29,1;513.0
2013-10-13;95,6;2282.0
2013-10-14;76,6;1296.0
2013-10-15;104,7;2167.0
2013-10-16;123,5;3183.0
2013-10-17;148,5;4013.0
2013-10-18;122,9;2924.0
2013-10-19;106,1;2551.0
2013-10-20;57;773.0
2013-10-21;33,6;677.0
2013-10-22;34,5;868.0
2013-10-23;31,8;1028.0
2013-10-24;27,5;535.0
2013-10-25;120,9;3132.0
2013-10-26;90,6;2459.0
2013-10-27;45;920.0
2013-10-28;40,4;832.0
2013-10-29;42,4;732.0
2013-10-30;21,1;305.0
2013-10-31;96;2372.0
2013-11-01;115,3;3412.0
2013-11-02;17,9;266.0
2013-11-03;27,2;346.0
2013-11-04;21,5;386.0
2013-11-05;20,8;387.0
2013-11-06;66,8;1359.0
2013-11-07;72;1336.0
2013-11-08;25,6;471.0
2013-11-09;13,1;135.0
2013-11-10;20,1;351.0
2013-11-11;23,2;405.0
2013-11-12;25;435.0
2013-11-13;16,5;257.0
2013-11-14;31,6;551.0
2013-11-15;6;90.0
2013-11-16;57,8;1157.0
2013-11-17;27,7;422.0
2013-11-18;55,6;1426.0
2013-11-19;13,6;294.0
2013-11-20;23,2;337.0
2013-11-21;52,5;731.0
2013-11-22;2,3;239.0
2013-11-23;11,7;202.0
2013-11-24;37,1;740.0
2013-11-25;54,5;1872.0
2013-11-26;89;2841.0
2013-11-27;62,9;1693.0
2013-11-28;81,5;2626.0
2013-11-29;87,8;2521.0
2013-11-30;22,9;389.0
2013-12-01;79;2305.0
2013-12-02;79,5;2522.0
2013-12-03;83,4;2313.0
2013-12-04;54,7;827.0
2013-12-05;61,9;1520.0
2013-12-06;63,6;1958.0
2013-12-07;60,9;1522.0
2013-12-08;31;632.0
2013-12-09;37,2;736.0
2013-12-10;62,5;1758.0
2013-12-11;49,6;1278.0
2013-12-12;28,1;469.0
2013-12-13;16,4;224.0
2013-12-14;13,2;207.0
2013-12-15;15,2;215.0
2013-12-16;23,5;242.0
2013-12-17;23,1;63.0
2013-12-18;15,8;29.0
2013-12-19;23,5;209.0
2013-12-20;30,2;514.0
2013-12-21;7;96.0
2013-12-22;21,3;374.0
2013-12-23;19,2;342.0
2013-12-24;42,3;823.0
2013-12-25;11,8;297.0
2013-12-26;10,7;164.0
2013-12-27;19,1;307.0
2013-12-28;34,8;405.0
2013-12-29;7,9;120.0
2013-12-30;22;364.0
2013-12-31;12,4;190.0
2014-01-01;25,7;382.0
2014-01-02;39,3;898.0
2014-01-03;18,5;243.0
2014-01-04;8,9;129.0
2014-01-05;7,1;96.0
2014-01-06;35,7;729.0
2014-01-07;44,6;957.0
2014-01-08;68,1;1929.0
2014-01-09;37,7;825.0
2014-01-10;20,4;278.0
2014-01-11;21,1;397.0
2014-01-12;76,9;2395.0
2014-01-13;24,7;520.0
2014-01-14;7,2;112.0
2014-01-15;32,9;783.0
2014-01-16;50;993.0
2014-01-17;24,1;315.0
2014-01-18;11;254.0
2014-01-19;14,7;148.0
2014-01-20;23,6;379.0
2014-01-21;51,9;1357.0
2014-01-22;35,9;1441.0
2014-01-23;10,2;218.0
2014-01-24;12,6;27.0
2014-01-25;75,8;1523.0
2014-01-26;64,9;1666.0
2014-01-27;30,7;634.0
2014-01-28;24,1;76.0
2014-01-29;46,4;182.0
2014-01-30;3,2;0.0
2014-01-31;10,6;0.0
2014-02-01;12,5;2.0
2014-02-02;13,3;2.0
2014-02-03;4,8;0.0
2014-02-04;15,4;0.0
2014-02-05;27,5;4.0
2014-02-06;33,7;14.0
2014-02-07;39,6;73.0
2014-02-08;28,2;330.0
2014-02-09;16,4;279.0
2014-02-10;28,9;466.0
2014-02-11;21,4;332.0
2014-02-12;56,8;1257.0
2014-02-13;86,8;2000.0
2014-02-14;120,7;3106.0
2014-02-15;48,6;967.0
2014-02-16;124,1;2496.0
2014-02-17;15,4;97.0
2014-02-18;28,5;399.0
2014-02-19;45,1;888.0
2014-02-20;45,6;864.0
2014-02-21;54,1;1290.0
2014-02-22;25,5;459.0
2014-02-23;63,3;1140.0
2014-02-24;125,7;3148.0
2014-02-25;123,8;3302.0
2014-02-26;99,3;2383.0
2014-02-27;93,5;1972.0
2014-02-28;92,5;1888.0
2014-03-01;65,2;1513.0
2014-03-02;57,5;1004.0
2014-03-03;116,5;2220.0
2014-03-04;60;1632.0
2014-03-05;75,6;1705.0
2014-03-06;58,9;1417.0
2014-03-07;150,3;3665.0
2014-03-08;176,7;4448.0
2014-03-09;183,5;4301.0
2014-03-10;135,4;2990.0
2014-03-11;184,9;4521.0
2014-03-12;192,6;4619.0
2014-03-13;188,2;4456.0
2014-03-14;194,8;4543.0
2014-03-15;120;2502.0
2014-03-16;193,8;4481.0
2014-03-17;208,8;4706.0
2014-03-18;193,1;4270.0
2014-03-19;199,9;4384.0
2014-03-20;215,4;4833.0
2014-03-21;183,4;3997.0
2014-03-22;101,4;1940.0
2014-03-23;13,7;273.0
2014-03-24;73,5;1298.0
2014-03-25;80,2;1652.0
2014-03-26;45,2;1118.0
2014-03-27;67,9;1286.0
2014-03-28;214,2;4343.0
2014-03-29;234,9;5039.0
2014-03-30;248,3;5124.0
2014-03-31;205,8;4269.0
2014-04-01;203;4211.0
2014-04-02;231,6;4851.0
2014-04-03;113,5;2203.0
2014-04-04;161;3213.0
2014-04-05;60,4;1078.0
2014-04-06;174,1;3380.0
2014-04-07;236,2;4727.0
2014-04-08;220,4;4476.0
2014-04-09;230,6;4537.0
2014-04-10;234,1;4581.0
2014-04-11;110,1;2113.0
2014-04-12;162;3113.0
2014-04-13;133,1;2569.0
2014-04-14;222,4;4383.0
2014-04-15;270,2;4621.0
2014-04-16;185,5;2878.0
2014-04-17;164,1;3348.0
2014-04-18;257;5055.0
2014-04-19;165,9;2958.0
2014-04-20;50,2;913.0
2014-04-21;54,8;956.0
2014-04-22;256,4;4644.0
2014-04-23;178;3263.0
2014-04-24;111,8;1974.0
2014-04-25;180,9;2995.0
2014-04-26;161,2;3027.0
2014-04-27;111,4;2047.0
2014-04-28;128;2376.0
2014-04-29;213,5;3767.0
2014-04-30;217,4;3863.0
2014-05-01;205,6;3657.0
2014-05-02;197,2;3964.0
2014-05-03;99,8;1876.0
2014-05-04;266,3;5012.0
2014-05-05;320,8;5918.0
2014-05-06;309,2;5634.0
2014-05-07;116,5;2174.0
2014-05-08;274,3;4541.0
2014-05-09;296,5;5261.0
2014-05-10;291,3;5387.0
2014-05-11;121,5;2188.0
2014-05-12;304,1;5625.0
2014-05-13;74,9;1353.0
2014-05-14;266,4;4917.0
2014-05-15;161,5;2985.0
2014-05-16;124,5;2118.0
2014-05-17;201,5;3803.0
2014-05-18;138,1;2573.0
2014-05-19;299;5296.0
2014-05-20;352,8;5825.0
2014-05-21;324,8;5569.0
2014-05-22;318,1;5545.0
2014-05-23;212,5;3940.0
2014-05-24;339,6;5749.0
2014-05-25;310,1;5255.0
2014-05-26;160,4;2508.0
2014-05-27;261;4871.0
2014-05-28;174,8;3084.0
2014-05-29;215,7;3934.0
2014-05-30;188,8;3401.0
2014-05-31;288,6;4710.0
2014-06-01;227,2;3863.0
2014-06-02;283,4;4902.0
2014-06-03;245,1;4141.0
2014-06-04;311,8;5416.0
2014-06-05;220,4;3875.0
2014-06-06;337;5672.0
2014-06-07;346,6;5520.0
2014-06-08;343,3;5411.0
2014-06-09;344,4;5449.0
2014-06-10;349;5478.0
2014-06-11;346,6;5308.0
2014-06-12;241,1;3834.0
2014-06-13;268,6;4594.0
2014-06-14;236,6;4274.0
2014-06-15;316,9;5614.0
2014-06-16;151,2;2430.0
2014-06-17;194,6;3187.0
2014-06-18;257,1;4362.0
2014-06-19;290,1;4942.0
2014-06-20;202,4;3542.0
2014-06-21;309,8;5302.0
2014-06-22;349,8;5666.0
2014-06-23;273,1;4727.0
2014-06-24;189,1;3409.0
2014-06-25;77,1;1360.0
2014-06-26;252,2;4572.0
2014-06-27;235,2;4460.0
2014-06-28;331,6;5281.0
2014-06-29;225,2;3979.0
2014-06-30;131,2;2531.0
2014-07-01;147,5;4072.0
2014-07-02;203,9;4199.0
2014-07-03;341,1;5675.0
2014-07-04;317,2;5251.0
2014-07-05;324,9;5566.0
2014-07-06;324,8;5374.0
2014-07-07;334,2;5392.0
2014-07-08;158,6;2712.0
2014-07-09;202,4;3624.0
2014-07-10;75,1;1424.0
2014-07-11;247,5;4087.0
2014-07-12;175,6;2852.0
2014-07-13;187,4;2944.0
2014-07-14;185,6;3477.0
2014-07-15;266,6;4580.0
2014-07-16;305,1;5091.0
2014-07-17;269,7;4551.0
2014-07-18;337,6;4467.0
2014-07-19;288,2;0.0
2014-07-20;294,3;0.0
2014-07-21;95,4;1432.0
2014-07-22;92,6;1514.0
2014-07-23;245,9;4440.0
2014-07-24;234,4;4131.0
2014-07-25;181,3;2929.0
2014-07-26;171,2;3155.0
2014-07-27;172,4;3029.0
2014-07-28;174,7;3002.0
2014-07-29;141,9;2544.0
2014-07-30;69,4;1241.0
2014-07-31;138,7;2337.0
2014-08-01;226,2;4093.0
2014-08-02;264,5;4533.0
2014-08-03;237,2;3987.0
2014-08-04;266,8;4676.0
2014-08-05;177,6;3218.0
2014-08-06;232,3;4139.0
2014-08-07;274,2;5115.0
2014-08-08;296;5080.0
2014-08-09;297;5281.0
2014-08-10;269,2;4976.0
2014-08-11;251;4570.0
2014-08-12;143,9;1484.0
2014-08-13;103,6;1997.0
2014-08-14;47,6;782.0
2014-08-15;79,5;1411.0
2014-08-16;151,2;2863.0
2014-08-17;282,4;5239.0
2014-08-18;213,1;4058.0
2014-08-19;139,5;2405.0
2014-08-20;188,8;3240.0
2014-08-21;145,2;2839.0
2014-08-22;115,4;2090.0
2014-08-23;42,9;718.0
2014-08-24;164,9;3269.0
2014-08-25;218,6;4424.0
2014-08-26;51,5;971.0
2014-08-27;213,2;4020.0
2014-08-28;271,1;5299.0
2014-08-29;238,8;4872.0
2014-08-30;242,1;4635.0
2014-08-31;162,1;3054.0
2014-09-01;63,4;1002.0
2014-09-02;30,2;466.0
2014-09-03;129,9;2533.0
2014-09-04;56,5;933.0
2014-09-05;157,1;2841.0
2014-09-06;70,7;1275.0
2014-09-07;188,3;3898.0
2014-09-08;210,4;4291.0
2014-09-09;215,3;4104.0
2014-09-10;72,8;1023.0
2014-09-11;28,1;501.0
2014-09-12;79,1;1464.0
2014-09-13;83,9;1494.0
2014-09-14;142,1;2768.0
2014-09-15;161,3;2826.0
2014-09-16;114,3;2202.0
2014-09-17;139,9;2459.0
2014-09-18;134,4;2941.0
2014-09-19;137;2688.0
2014-09-20;96,6;2242.0
2014-09-21;203,9;4009.0
2014-09-22;97,8;2430.0
2014-09-23;197,8;4365.0
2014-09-24;186,1;4140.0
2014-09-25;46,5;859.0
2014-09-26;147,7;2929.0
2014-09-27;168,4;3870.0
2014-09-28;189,8;4549.0
2014-09-29;151,1;3134.0
2014-09-30;184,5;4149.0
2014-10-01;81,1;1618.0
2014-10-02;126,2;2311.0
2014-10-03;142,6;3127.0
2014-10-04;84,2;1551.0
2014-10-05;95,8;1915.0
2014-10-06;88,1;1817.0
2014-10-07;117,3;2763.0
2014-10-08;82,5;1710.0
2014-10-09;121,9;3278.0
2014-10-10;104,4;2686.0
2014-10-11;150,8;3595.0
2014-10-12;147,2;3776.0
2014-10-13;113,7;2788.0
2014-10-14;146,8;3538.0
2014-10-15;52,9;839.0
2014-10-16;85,2;1786.0
2014-10-17;66,6;1452.0
2014-10-18;135,6;3450.0
2014-10-19;124,1;2961.0
2014-10-20;126,1;3203.0
2014-10-21;81;1645.0
2014-10-22;117,2;3404.0
2014-10-23;12,5;207.0
2014-10-24;115,1;3029.0
2014-10-25;92,9;2471.0
2014-10-26;86;1972.0
2014-10-27;56,8;1332.0
2014-10-28;111,2;3090.0
2014-10-29;76,5;1642.0
2014-10-30;109,9;3009.0
2014-10-31;92,4;2315.0
2014-11-01;83;1818.0
2014-11-02;59,2;1277.0
2014-11-03;59,8;1333.0
2014-11-04;65,3;1949.0
2014-11-05;26;517.0
2014-11-06;18,9;301.0
2014-11-07;12,9;171.0
2014-11-08;15,6;316.0
2014-11-09;23,5;351.0
2014-11-10;55,8;1097.0
2014-11-11;43,5;724.0
2014-11-12;40,9;835.0
2014-11-13;11,5;235.0
2014-11-14;21,2;338.0
2014-11-15;19,4;457.0
2014-11-16;88,6;2530.0
2014-11-17;35;690.0
2014-11-18;21,6;375.0
2014-11-19;52,4;1084.0
2014-11-20;27,3;355.0
2014-11-21;29,3;477.0
2014-11-22;58,1;1470.0
2014-11-23;10,4;164.0
2014-11-24;9,7;144.0
2014-11-25;9,5;127.0
2014-11-26;20,9;336.0
2014-11-27;8,7;124.0
2014-11-28;15,7;258.0
2014-11-29;22,7;281.0
2014-11-30;9,7;193.0
2014-12-01;4,6;61.0
2014-12-02;11,2;160.0
2014-12-03;7,5;155.0
2014-12-04;11,5;185.0
2014-12-05;10;176.0
2014-12-06;9,2;121.0
2014-12-07;25,9;450.0
2014-12-08;28,7;653.0
2014-12-09;22;358.0
2014-12-10;72,9;2230.0
2014-12-11;63,1;1912.0
2014-12-12;77,2;1889.0
2014-12-13;43,8;1043.0
2014-12-14;25,5;403.0
2014-12-15;28;641.0
2014-12-16;16,8;301.0
2014-12-17;17,9;380.0
2014-12-18;20,6;316.0
2014-12-19;68,9;1981.0
2014-12-20;57,8;1789.0
2014-12-21;70,7;2047.0
2014-12-22;36,6;716.0
2014-12-23;57,6;1626.0
2014-12-24;16;256.0
2014-12-25;54,7;1421.0
2014-12-26;69,2;2136.0
2014-12-27;17,9;242.0
2014-12-28;22,4;0.0
2014-12-29;75;10.0
2014-12-30;77,4;13.0
2014-12-31;47,1;23.0
2015-01-01;54,9;5.0
2015-01-02;51,6;12.0
2015-01-03;18,1;0.0
2015-01-04;82,4;1066.0
2015-01-05;74,3;2078.0
2015-01-06;60,5;1494.0
2015-01-07;33,5;794.0
2015-01-08;45,2;886.0
2015-01-09;22,5;320.0
2015-01-10;55,1;1260.0
2015-01-11;2,5;8.0
2015-01-12;38;780.0
2015-01-13;78;2075.0
2015-01-14;29,7;384.0
2015-01-15;32,8;632.0
2015-01-16;18,1;828.0
2015-01-17;5,3;143.0
2015-01-18;15,5;2165.0
2015-01-19;49,1;1230.0
2015-01-20;34,7;707.0
2015-01-21;13,4;197.0
2015-01-22;21,9;332.0
2015-01-23;21,7;330.0
2015-01-24;38,8;694.0
2015-01-25;61,4;1331.0
2015-01-26;86,9;2837.0
2015-01-27;45,4;960.0
2015-01-28;100,4;2519.0
2015-01-29;11,2;185.0
2015-01-30;3,5;0.0
2015-01-31;86,5;107.0
2015-02-01;40,8;55.0
2015-02-02;61,7;108.0
2015-02-03;18,2;31.0
2015-02-04;52;5.0
2015-02-05;26,9;0.0
2015-02-06;35,3;6.0
2015-02-07;67,8;58.0
2015-02-08;91,1;137.0
2015-02-09;64,1;86.0
2015-02-10;99,1;246.0
2015-02-11;121,4;1503.0
2015-02-12;48,8;1048.0
2015-02-13;57,6;1151.0
2015-02-14;15,7;277.0
2015-02-15;75,1;1913.0
2015-02-16;104;2484.0
2015-02-17;115,6;2439.0
2015-02-18;106,5;2642.0
2015-02-19;154,4;3950.0
2015-02-20;142,5;3806.0
2015-02-21;64,1;1294.0
2015-02-22;17,5;284.0
2015-02-23;32,8;613.0
2015-02-24;31,2;598.0
2015-02-25;49,1;909.0
2015-02-26;145;3373.0
2015-02-27;121,2;2101.0
2015-02-28;53,4;956.0
2015-03-01;120,7;2621.0
2015-03-02;18,3;2621.0
2015-03-03;147,8;279.0
2015-03-04;105,7;3598.0
2015-03-05;113,1;2316.0
2015-03-06;189,5;2459.0
2015-03-07;189,8;4909.0
2015-03-08;190,9;4825.0
2015-03-09;185;4554.0
2015-03-10;183,6;4360.0
2015-03-11;81,8;1620.0
2015-03-12;157;3682.0
2015-03-13;189,8;4037.0
2015-03-14;172;3995.0
2015-03-15;87,8;1340.0
2015-03-16;42,5;755.0
2015-03-17;130,8;2620.0
2015-03-18;191,3;3967.0
2015-03-19;195,2;4264.0
2015-03-20;173,2;3901.0
2015-03-21;210,4;4738.0
2015-03-22;149,5;2962.0
2015-03-23;155;3242.0
2015-03-24;183;3290.0
2015-03-25;45,6;823.0
2015-03-26;40,8;771.0
2015-03-27;30,8;538.0
2015-03-28;242;5169.0
2015-03-29;218,7;4309.0
2015-03-30;176,7;3474.0
2015-03-31;111,4;1393.0
2015-04-01;191,6;3767.0
2015-04-02;163,2;3480.0
2015-04-03;262,8;5447.0
2015-04-04;58,1;1202.0
2015-04-05;185,3;3346.0
2015-04-06;211,9;4408.0
2015-04-07;280,6;5677.0
2015-04-08;181,5;3498.0
2015-04-09;237,1;4759.0
2015-04-10;255,7;5141.0
2015-04-11;256,2;5113.0
2015-04-12;236,6;4802.0
2015-04-13;262,1;5066.0
2015-04-14;212,5;4192.0
2015-04-15;294,5;5173.0
2015-04-16;239,3;4526.0
2015-04-17;51,5;865.0
2015-04-18;40,4;759.0
2015-04-19;256;4930.0
2015-04-20;282,1;5360.0
2015-04-21;287,6;5279.0
2015-04-22;294,8;5282.0
2015-04-23;237,3;4414.0
2015-04-24;144,1;2489.0
2015-04-25;172,4;3217.0
2015-04-26;240,2;4512.0
2015-04-27;139;2311.0
2015-04-28;44,6;799.0
2015-04-29;265,5;5513.0
2015-04-30;160;2865.0
2015-05-01;70,4;1420.0
2015-05-02;217,7;4099.0
2015-05-03;32,1;582.0
2015-05-04;211,2;3720.0
2015-05-05;230,7;3803.0
2015-05-06;274,7;4752.0
2015-05-07;251,6;5408.0
2015-05-08;391;5382.0
2015-05-09;244,9;3644.0
2015-05-10;281,8;4656.0
2015-05-11;321,8;5477.0
2015-05-12;298,4;5108.0
2015-05-13;270,4;4700.0
2015-05-14;188,3;3814.0
2015-05-15;22,1;362.0
2015-05-16;165,7;2930.0
2015-05-17;217,1;3391.0
2015-05-18;285,4;4908.0
2015-05-19;313,7;5329.0
2015-05-20;190,4;3542.0
2015-05-21;75,7;1402.0
2015-05-22;52,6;994.0
2015-05-23;66,3;110.0
2015-05-24;192,3;3372.0
2015-05-25;210,1;3523.0
2015-05-26;214,9;3427.0
2015-05-27;224,9;3776.0
2015-05-28;330,2;5617.0
2015-05-29;340,2;5585.0
2015-05-30;317,6;5256.0
2015-05-31;150,3;2479.0
2015-06-01;315,4;5232.0
2015-06-02;323,6;5249.0
2015-06-03;300,5;4937.0
2015-06-04;270,6;4416.0
2015-06-05;337,8;5402.0
2015-06-06;338,9;5333.0
2015-06-07;314,4;5324.0
2015-06-08;344,7;5591.0
2015-06-09;324;5148.0
2015-06-10;269;4839.0
2015-06-11;291,5;4733.0
2015-06-12;316,9;5282.0
2015-06-13;323,6;5344.0
2015-06-14;192,1;3197.0
2015-06-15;236,8;4729.0
2015-06-16;80,8;1334.0
2015-06-17;165,2;2929.0
2015-06-18;306,3;5007.0
2015-06-19;115,9;1954.0
2015-06-20;159,1;2444.0
2015-06-21;258,4;4151.0
2015-06-22;271,1;4574.0
2015-06-23;26,9;469.0
2015-06-24;283,4;4934.0
2015-06-25;330,8;5528.0
2015-06-26;339,4;5572.0
2015-06-27;174,9;2852.0
2015-06-28;315,8;4642.0
2015-06-29;240;3891.0
2015-06-30;336,6;5324.0
2015-07-01;274,4;4920.0
2015-07-02;324,8;5083.0
2015-07-03;322,2;5038.0
2015-07-04;328,9;5091.0
2015-07-05;335,2;5099.0
2015-07-06;288,2;4460.0
2015-07-07;323,2;4859.0
2015-07-08;294,3;4793.0
2015-07-09;250,8;4205.0
2015-07-10;342,6;5570.0
2015-07-11;343,4;5348.0
2015-07-12;330,4;5037.0
2015-07-13;211;3535.0
2015-07-14;304,3;4996.0
2015-07-15;320;5021.0
2015-07-16;292,7;4646.0
2015-07-17;318,5;4998.0
2015-07-18;306,7;4698.0
2015-07-19;316,8;4925.0
2015-07-20;278,6;4612.0
2015-07-21;299,9;4663.0
2015-07-22;304,8;4757.0
2015-07-23;274,1;3956.0
2015-07-24;280,8;4320.0
2015-07-25;211,8;3730.0
2015-07-26;69,5;1217.0
2015-07-27;74,8;1226.0
2015-07-28;87,1;1426.0
2015-07-29;36,8;583.0
2015-07-30;45,9;758.0
2015-07-31;244,3;4151.0
2015-08-01;289,9;4903.0
2015-08-02;241,5;4063.0
2015-08-03;228,5;3599.0
2015-08-04;291;4858.0
2015-08-05;240,8;4300.0
2015-08-06;295;4746.0
2015-08-07;291,7;4477.0
2015-08-08;268,6;4487.0
2015-08-09;297,1;4944.0
2015-08-10;298,1;4997.0
2015-08-11;252,9;4214.0
2015-08-12;266,5;4448.0
2015-08-13;271,1;4610.0
2015-08-14;245,9;4171.0
2015-08-15;171,5;2978.0
2015-08-16;178,1;3119.0
2015-08-17;58,9;1001.0
2015-08-18;205,2;4061.0
2015-08-19;53,8;893.0
2015-08-20;178,6;2729.0
2015-08-21;113,7;1975.0
2015-08-22;226,2;3627.0
2015-08-23;245,6;4603.0
2015-08-24;79,4;1456.0
2015-08-25;130,3;2386.0
2015-08-26;193,2;3391.0
2015-08-27;235,9;4216.0
2015-08-28;265,9;4866.0
2015-08-29;263,1;4723.0
2015-08-30;247,9;4410.0
2015-08-31;260,5;4837.0
2015-09-01;259,7;4813.0
2015-09-02;133,5;2366.0
2015-09-03;125,9;2156.0
2015-09-04;72,7;1451.0
2015-09-05;36,2;596.0
2015-09-06;308,2;4782.0
2015-09-07;242,5;4921.0
2015-09-08;243,4;5091.0
2015-09-09;225,8;4603.0
2015-09-10;155,2;2818.0
2015-09-11;173,1;3882.0
2015-09-12;219,5;4646.0
2015-09-13;178;3457.0
2015-09-14;97,9;2183.0
2015-09-15;186;3870.0
2015-09-16;114;2206.0
2015-09-17;160,5;3160.0
2015-09-18;157,6;3538.0
2015-09-19;86,6;1640.0
2015-09-20;142,1;2766.0
2015-09-21;207,2;4456.0
2015-09-22;204,8;4514.0
2015-09-23;104,4;1804.0
2015-09-24;26,5;433.0
2015-09-25;45,4;744.0
2015-09-26;111,3;1849.0
2015-09-27;89;1510.0
2015-09-28;129,6;2839.0
2015-09-29;142,8;3024.0
2015-09-30;101,8;1929.0
2015-10-01;64,1;1086.0
2015-10-02;82,6;1495.0
2015-10-03;83,8;1856.0
2015-10-04;72;1227.0
2015-10-05;154;3594.0
2015-10-06;51;900.0
2015-10-07;38,9;702.0
2015-10-08;78,2;1402.0
2015-10-09;65,3;1160.0
2015-10-10;22,5;307.0
2015-10-11;49,7;851.0
2015-10-12;53,7;950.0
2015-10-13;14,8;223.0
2015-10-14;16,6;236.0
2015-10-15;23,2;396.0
2015-10-16;80,6;1674.0
2015-10-17;125,5;2777.0
2015-10-18;129,9;3175.0
2015-10-19;24,5;426.0
2015-10-20;115,6;2981.0
2015-10-21;107,8;2291.0
2015-10-22;120;3090.0
2015-10-23;187,8;3399.0
2015-10-24;138,5;3678.0
2015-10-25;74,8;1567.0
2015-10-25;74,8;727.0
2015-10-26;44,1;727.0
2015-10-27;74,2;1518.0
2015-10-28;54,1;965.0
2015-10-29;15;221.0
2015-10-30;78,9;2074.0
2015-10-31;114,7;2980.0
2015-11-01;122,5;3511.0
2015-11-02;101,8;2522.0
2015-11-03;97,2;2581.0
2015-11-04;108,7;3132.0
2015-11-05;88,8;2659.0
2015-11-06;96,3;2353.0
2015-11-07;97,9;2562.0
2015-11-08;103,2;2888.0
2015-11-09;98,7;2610.0
2015-11-10;64,8;1516.0
2015-11-11;97,4;2725.0
2015-11-12;91,9;2269.0
2015-11-13;49,1;871.0
2015-11-14;65,5;1448.0
2015-11-15;47,1;946.0
2015-11-16;93,8;2682.0
2015-11-17;66,2;1278.0
2015-11-18;57,5;1531.0
2015-11-19;37;769.0
2015-11-20;10,9;107.0
2015-11-21;3,5;28.0
2015-11-22;46,1;966.0
2015-11-23;33,4;586.0
2015-11-24;25,4;434.0
2015-11-25;13,4;203.0
2015-11-26;16,6;301.0
2015-11-27;73,3;1862.0
2015-11-28;72,6;1991.0
2015-11-29;52,3;979.0
2015-11-30;72,5;1993.0
2015-12-01;52,9;1325.0
2015-12-02;74,3;2112.0
2015-12-03;21,1;308.0
2015-12-04;24,9;378.0
2015-12-05;52,3;1044.0
2015-12-06;61,5;1226.0
2015-12-07;50;2031.0
2015-12-08;25,9;362.0
